#Summarized to Mean Gene Counts with TRANSIT.
#Reads normalized using 'TTR'
#Normalization Factors: 0.2022242627257723 2.7163348127929323 0.5341937296665994 0.989248428478069 4.029761640498131 0.24877982963699666 0.19549116853082513 2.391099599969484
#Files:
#output/A1_insertions.wig
#output/C1_insertions.wig
#output/A2_insertions.wig
#output/C2_insertions.wig
#output/B1_insertions.wig
#output/D1_insertions.wig
#output/B2_insertions.wig
#output/D2_insertions.wig
#Orf	Name	Number of TA sites	output/A1_insertions.wig	output/C1_insertions.wig	output/A2_insertions.wig	output/C2_insertions.wig	output/B1_insertions.wig	output/D1_insertions.wig	output/B2_insertions.wig	output/D2_insertions.wig
MB0915c	NA	25	104.29	95.51	59.86	46.81	319.16	243.24	85.34	69.82
MB0916	NA	43	1.19	4.99	46.97	10.10	7.22	14.17	36.95	8.67
MB0917c	NA	24	28.27	2.26	2.78	6.98	92.52	109.17	25.15	15.14
MB0918	NA	18	34.95	273.60	29.12	47.29	134.33	14.65	21.14	42.91
MB0919	NA	28	175.68	519.69	317.30	434.23	164.36	100.94	89.25	67.63
MB0920	gltA2	28	27.12	19.01	0.00	0.00	23.60	39.67	0.00	0.00
MB0921c	NA	20	206.73	271.09	130.75	60.79	212.17	77.22	102.95	104.61
MB0922c	NA	1	6.29	632.91	2564.04	3233.35	0.00	1.43	401.07	38.26
MB0923	ompA	19	81.09	7.29	3.25	0.10	1.91	62.93	33.10	29.45
MB0924	NA	2	91.24	71.98	0.00	22.37	0.00	40.12	38.90	264.22
MB0925	NA	9	465.99	327.47	5.22	4.97	9.40	158.16	130.64	121.41
MB0926c	prrB	14	26.44	0.78	0.00	0.00	4.32	31.16	0.50	0.00
MB0927c	prrA	10	17.64	0.00	0.00	0.00	0.00	4.70	31.54	21.28
MB0928c	accD3	24	154.97	56.93	90.68	54.75	0.00	13.39	62.78	43.14
MB0929	echA6	9	28.43	439.44	376.49	181.53	11.19	48.95	111.26	112.12
MB0930	NA	16	106.70	457.19	385.96	528.72	269.24	120.29	11.45	40.50
MB0931	NA	38	51.04	58.47	0.00	0.00	40.19	30.99	49.68	20.95
MB0932	ctpE	30	42.43	119.70	170.94	117.65	96.18	74.28	65.94	60.02
MB0933	NA	2	107.35	479.43	1.01	80.93	0.00	83.46	534.97	453.11
MB0934	NA	7	182.40	52.39	12.06	32.51	152.56	100.06	2.87	15.37
MB0935	NA	15	235.13	58.67	100.01	87.40	360.26	89.37	29.53	77.31
MB0936	NA	4	0.00	5.43	121.43	17.38	67.50	201.73	137.62	50.21
MB0937c	NA	41	10.97	60.75	3.22	2.95	12.38	20.19	35.75	8.16
MB0938c	NA	17	142.22	173.53	90.12	191.15	18.73	95.35	37.74	4.36
MB0939c	PPE14	19	98.21	95.93	140.96	119.26	95.02	120.15	108.70	120.81
MB0940c	PE7	5	11.36	301.51	0.00	0.00	7.25	218.93	57.89	32.52
MB0941	betP	42	154.03	109.56	406.53	404.80	193.14	109.59	211.31	204.72
MB0942	NA	7	1.20	0.78	67.87	60.12	0.00	14.50	252.22	115.11
MB0943	NA	10	96.20	346.60	419.81	419.78	12.90	293.39	183.99	43.04
ARGT	NA	3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB0944c	NA	22	19.92	27.90	134.65	146.15	72.54	121.14	141.00	102.49
MB0945	NA	7	76.44	58.60	0.72	1.22	0.00	94.39	284.19	111.02
MB0946	NA	18	292.77	340.45	96.71	91.88	81.94	181.20	250.87	396.26
MB0947c	NA	21	316.04	250.81	79.95	19.63	124.35	126.94	247.32	167.60
MB0948c	mntH	39	201.61	316.91	575.39	629.02	118.83	171.51	169.41	180.25
MB0949c	NA	21	83.12	172.03	14.42	23.08	275.18	146.65	81.82	117.73
MB0950c	NA	6	7.85	27.62	27.29	43.16	82.61	183.64	35.18	92.85
MB0951	pstS3	22	27.65	59.14	3.33	35.36	198.19	25.55	40.55	52.39
MB0952	pstC2	17	29.47	18.53	35.05	15.35	0.24	18.08	0.83	2.11
MB0953	pstA1	16	177.55	140.40	0.92	1.43	0.50	73.61	41.58	20.32
MB0954c	pknDb	23	218.77	433.08	208.57	166.78	318.00	236.89	370.29	284.44
MB0955c	pknDa	22	312.54	259.04	412.68	349.08	340.70	292.82	295.54	393.34
MB0956c	pstS2	25	142.67	367.14	150.64	129.94	109.77	134.81	149.17	61.79
MB0957	pstBa	3	0.38	0.00	0.00	2.86	26.87	118.13	152.17	484.60
MB0958	pstBb	7	95.12	11.64	198.20	116.16	2.30	8.39	25.94	63.88
MB0959	pstS1	21	151.54	326.74	174.42	182.21	112.64	126.71	239.34	189.92
MB0960	pstC1	12	183.64	296.08	176.73	163.13	913.41	662.98	149.84	296.10
MB0961	pstA2	20	85.57	19.29	12.26	13.47	54.20	33.52	18.16	38.50
MB0962c	mku	12	157.92	56.59	0.00	0.00	0.00	31.84	11.15	12.55
MB0963	ligd	43	33.95	25.96	18.43	16.30	24.46	34.65	22.92	78.63
MB0964	NA	31	65.12	77.99	0.03	4.21	50.18	15.74	19.81	10.80
MB0965c	NA	15	63.69	96.70	21.09	9.84	13.16	30.38	33.17	83.37
MB0966c	NA	9	236.89	64.59	21.28	35.12	67.61	306.88	245.64	235.12
MB0967	NA	7	131.22	95.85	0.00	0.00	0.00	118.51	290.80	153.37
MB0968c	NA	17	231.06	294.32	381.72	266.53	268.81	105.70	247.67	281.87
MB0969	NA	8	32.68	600.99	0.00	2.74	621.59	214.26	30.59	187.40
MB0970	NA	7	201.83	63.64	46.36	16.46	62.17	60.65	464.72	321.43
MB0971c	pgi	19	32.45	6.15	0.00	0.00	0.21	0.41	0.00	0.00
MB0972c	NA	10	186.36	160.81	126.96	164.33	488.41	209.55	253.81	182.44
MB0973c	NA	6	0.00	0.00	0.00	0.00	4.03	1.75	0.00	0.00
MB0974	uvrD1	45	42.29	28.97	9.27	6.45	23.73	40.60	32.76	11.21
MB0975c	NA	21	25.90	17.85	8.64	0.14	67.74	59.44	36.99	42.81
MB0976	sucC	16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB0977	sucD	11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB0978c	NA	13	53.36	114.71	681.71	686.39	282.39	286.61	162.76	100.43
MB0979	NA	28	105.58	47.92	16.63	17.92	6.91	54.63	80.06	113.15
MB0980	NA	18	0.00	0.91	0.00	0.00	0.00	0.00	2.57	0.13
MB0981	purN	15	25.30	5.98	27.43	21.26	0.00	31.79	23.34	14.98
MB0982	purH	24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB0983	NA	15	373.87	302.78	391.98	389.54	5.10	7.77	32.23	61.85
MB0984	NA	19	46.38	28.45	38.23	11.93	0.00	33.92	74.17	120.56
MB0984A	vapB9	3	698.41	63.38	160.73	229.14	232.38	31.52	138.14	399.31
MB0985	vapc9	6	465.62	42.56	63.60	3.17	540.66	325.48	167.80	19.53
MB0986	NA	7	26.23	0.39	0.79	0.00	0.00	48.85	26.77	55.34
MB0987c	lprP	15	122.32	89.46	8.22	5.46	284.23	350.67	78.05	52.60
MB0988c	NA	10	146.64	498.72	819.30	814.91	0.00	123.41	134.73	218.79
MB0989c	NA	5	718.00	358.56	0.00	0.00	0.00	206.70	9.28	1.43
MB0990c	NA	7	7.49	208.77	26.14	25.57	262.51	175.96	48.78	17.76
MB0991c	NA	9	118.65	25.96	243.84	287.96	0.00	4.38	63.84	171.63
MB0992	csor	1	0.00	0.00	1224.15	601.73	0.00	14.81	0.00	86.08
MB0993	NA	6	353.97	392.51	247.15	200.10	86.64	194.30	332.62	316.42
MB0994	ctpV	22	221.71	208.79	134.01	119.79	501.71	268.01	232.99	398.66
MB0995	NA	12	106.81	30.33	32.14	22.30	21.49	86.76	77.59	125.93
MB0996c	echA7	6	122.32	283.40	159.04	277.86	0.67	83.58	349.85	209.62
MB0997c	fadE12	18	11.27	39.99	0.00	0.00	0.45	74.60	6.96	9.17
MB0998c	accA2	25	13.26	2.39	9.54	14.70	0.00	7.61	41.52	35.10
MB0999c	accD2	20	44.16	151.84	0.99	20.14	113.64	42.83	54.97	0.60
MB1000c	fadE13	19	247.97	177.56	250.53	222.04	136.80	121.26	152.25	79.54
MB1001c	NA	20	79.61	65.19	342.78	183.99	3.43	180.23	118.21	239.71
MB1002	PE_PGRS16	32	277.68	638.08	199.31	259.03	420.23	318.48	268.94	300.98
MB1003c	PE_PGRS17	9	267.57	394.17	23.92	32.90	812.22	240.82	334.22	369.03
MB1004c	NA	2	2.67	0.00	0.00	0.00	0.00	5.73	0.00	0.00
MB1005	rpmF	2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1006c	PE_PGRS18	18	309.19	514.29	148.76	205.87	652.60	424.92	293.96	255.98
MB1007	mprA	11	61.24	184.96	58.31	77.81	277.69	107.85	172.85	179.55
MB1008	mprB	22	24.28	0.74	0.69	17.44	0.00	0.00	18.12	29.89
MB1009	pepd	19	66.22	69.34	1.81	13.53	118.56	73.74	128.84	332.61
MB1010	moaB2	5	299.79	254.25	282.74	375.13	48.36	104.45	57.25	18.17
MB1011c	mscL	9	355.88	92.36	361.66	458.70	67.61	332.01	211.58	387.89
MB1012	NA	25	10.32	32.81	10.19	6.89	0.00	80.42	59.21	113.05
MB1013	NA	45	25.66	26.86	103.13	151.07	28.12	18.62	9.06	7.49
MB1014	NA	49	21.60	10.09	202.71	191.57	36.10	35.56	31.13	48.55
MB1015	NA	40	18.94	31.24	0.06	0.36	0.00	5.07	8.72	0.06
MB1016c	grcC2	18	114.02	116.65	86.96	134.93	49.25	124.14	161.82	61.37
MB1017c	NA	8	37.71	108.65	0.00	0.00	54.91	257.87	35.31	236.12
MB1018c	NA	3	223.86	352.22	109.68	138.37	212.23	280.03	216.57	38.26
MB1019c	NA	6	701.94	562.73	283.12	218.03	945.65	232.79	154.83	115.17
MB1020	galU	14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1021	moeA1	14	361.74	253.01	137.26	116.97	62.17	117.35	159.35	78.56
MB1022	rimJ	5	0.00	11.41	0.20	0.00	0.00	142.47	186.40	103.77
MB1023	NA	17	369.76	290.49	15.16	92.19	105.72	109.66	160.74	271.46
ALAV	NA	4	1.67	4.75	0.00	0.00	0.00	4.48	0.00	0.00
MB1023A	NA	5	539.52	107.57	0.30	11.04	64.48	154.41	138.89	56.91
MB1024	NA	6	52.44	11.32	284.81	255.96	33.58	24.68	138.79	145.46
MB1025	NA	13	315.74	401.81	0.00	0.00	633.29	245.17	80.89	271.85
MB1026	NA	11	324.60	674.64	73.20	16.10	1.47	77.57	98.58	338.88
MB1027c	NA	8	1222.83	195.92	418.87	282.54	803.43	331.03	93.41	239.71
MB1028	arcA	20	298.53	542.59	249.33	118.35	97.92	103.89	170.54	279.16
MB1029c	NA	24	117.92	6.79	0.00	0.00	108.13	102.91	27.77	14.25
MB1030	rsmI	8	125.95	4.41	0.13	0.95	0.00	114.77	175.11	60.38
MB1031c	NA	12	185.57	104.58	105.42	42.05	407.68	195.68	123.27	111.98
MB1032c	pabB	24	50.03	148.83	133.14	140.08	27.37	87.11	161.28	54.40
MB1033	NA	41	213.80	168.94	26.71	56.69	156.77	103.16	79.25	85.73
MB1034c	metS	31	0.00	0.00	0.00	0.00	0.00	0.00	4.93	0.00
MB1035	tatD	13	417.63	199.34	145.52	61.45	519.53	385.95	171.73	206.55
MB1036	rpfB	13	140.36	123.49	5.21	10.40	26.66	135.25	26.37	133.53
MB1037	ksgA	13	60.17	116.59	49.77	88.47	149.10	179.89	94.90	286.56
MB1038	ispE	13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1040	NA	6	0.00	0.00	0.00	0.00	218.95	106.11	29.13	84.49
MB1041	pks16	21	45.66	41.91	71.24	141.91	176.35	81.29	154.56	166.01
MB1042c	pth	11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1043c	rplY	10	16.46	0.00	0.00	0.00	0.00	0.33	0.00	0.00
MB1044c	lpqT	10	308.83	14.94	64.19	66.74	12.09	118.23	132.27	144.90
MB1045c	prsA	12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1046c	glmU	24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
GLNT	NA	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1047	NA	8	549.17	518.82	27.86	0.83	12.09	194.14	133.25	222.07
MB1048	mfd	40	175.98	274.35	342.11	299.39	195.14	395.13	191.46	182.26
MB1049	mazG	13	94.62	103.22	96.69	76.02	1.55	85.86	48.88	152.48
MB1050	lpqU	14	97.32	102.25	186.86	161.31	100.17	212.34	214.11	125.36
MB1051	eno	15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1052	NA	8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1053	NA	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1054	ppx2	8	30.10	55.68	0.00	0.00	0.00	35.73	0.80	2.99
MB1055c	kdpE	11	1.63	2.96	0.00	0.00	1.47	17.65	38.13	26.74
MB1056c	kdpD	29	53.06	43.46	111.26	89.86	236.51	40.65	68.66	62.09
MB1057	kdpF	3	26.51	0.00	0.00	0.00	4.03	1.27	641.38	1013.03
MB1058	kdpA	28	46.83	11.35	40.18	59.68	331.16	94.55	118.39	141.59
MB1059	kdpB	15	57.40	150.67	182.16	84.55	0.00	99.21	80.01	94.69
MB1060	kdpC	10	169.33	70.62	159.01	307.24	527.50	160.23	195.59	139.16
MB1061c	trcS	25	42.47	67.37	316.82	358.41	176.34	319.21	189.20	123.67
MB1062c	trcR	15	155.33	284.31	221.01	319.34	104.24	326.55	343.87	332.68
MB1063c	NA	2	0.00	1.36	0.00	0.00	0.00	160.83	167.17	20.32
MB1064c	NA	4	38.23	237.00	79.98	138.53	0.00	51.22	0.00	0.00
MB1065c	NA	5	28.37	5.98	21.94	2.29	1197.65	1000.23	65.85	304.63
MB1066c	esxI	4	72.27	295.40	1296.81	689.09	25.19	49.07	203.59	656.36
MB1067c	esxJ	3	314.06	76.06	17.69	13.01	10.75	39.16	200.47	304.47
MB1068c	PPE15	24	249.87	99.94	253.54	248.06	373.42	225.45	179.05	181.42
MB1069c	PE8	8	486.67	216.29	34.81	149.12	250.85	90.95	248.46	251.96
MB1070c	NA	12	219.94	358.33	112.37	72.84	21.16	140.33	331.40	404.89
MB1071c	NA	6	84.44	50.70	237.89	201.69	40.97	138.38	36.90	91.26
MB1072c	NA	14	198.95	565.97	282.90	312.36	55.84	207.94	251.96	279.25
MB1073	NA	13	57.41	17.34	105.32	114.33	448.23	46.20	87.86	236.72
MB1074	NA	12	194.24	367.38	228.07	184.39	112.83	255.75	314.91	166.38
MB1075c	NA	6	30.13	255.34	485.89	578.72	39.63	259.89	248.30	159.81
MB1076	NA	16	160.66	121.22	170.87	221.72	111.57	155.40	67.14	102.37
MB1077c	NA	24	238.32	305.25	310.35	257.50	57.93	168.89	341.91	304.37
MB1078	NA	4	86.05	332.07	1507.95	781.68	3.02	312.53	710.60	1131.59
MB1079	NA	12	28.95	147.81	124.84	165.67	35.60	54.72	19.94	2.19
MB1080c	NA	8	4.77	47.20	40.69	36.54	1.51	145.82	36.46	44.83
MB1081	NA	6	5.94	9.05	18.79	84.26	0.00	131.10	85.58	141.47
MB1082c	NA	6	149.56	176.56	2.44	48.24	1.34	104.51	58.95	260.23
MB1083	NA	5	35.58	29.88	0.00	0.00	51.58	70.02	255.94	386.40
MB1084	NA	3	0.00	0.00	0.00	0.00	159.85	0.80	36.84	124.34
LEUX	NA	3	0.00	0.00	0.00	0.00	0.00	99.90	0.00	0.00
MB1085	NA	22	105.86	274.35	43.79	44.14	220.72	263.79	425.37	373.88
MB1086	NA	19	310.23	582.58	372.34	575.82	357.80	208.51	239.70	439.84
MB1087	fadD14	30	147.23	102.22	35.68	39.19	315.26	133.29	110.50	176.22
MB1088	NA	9	59.94	0.60	165.61	86.43	0.00	1.19	62.44	24.44
MB1089	NA	5	530.48	58.67	150.72	63.98	0.00	1.72	363.40	857.45
MB1090	NA	14	14.07	173.07	108.27	139.21	60.45	61.42	282.01	245.60
MB1091	NA	6	0.79	48.89	0.00	0.48	79.92	7.08	63.05	50.61
MB1092c	NA	15	216.79	227.45	153.25	153.92	341.99	243.73	68.55	94.37
MB1093c	lpqV	6	87.11	125.40	194.51	203.12	9.40	371.61	103.15	261.83
MB1094	NA	10	202.64	285.22	146.12	197.85	953.04	511.27	41.99	123.86
MB1095	NA	4	4.72	5.43	0.00	0.00	258.91	47.76	16.82	36.46
MB1096c	PE_PGRS19	15	87.02	78.41	35.08	81.44	122.77	126.10	42.66	33.32
MB1097c	PE_PGRS20	24	213.05	143.51	91.44	62.56	91.17	149.43	85.25	89.27
MB1098c	NA	20	449.04	484.59	173.67	161.57	227.28	283.01	321.81	409.60
MB1099c	echA8	8	179.12	499.81	28.05	6.66	9.57	274.50	21.71	5.68
MB1100c	echA9	12	155.01	585.14	80.41	32.29	0.34	128.65	167.77	186.71
MB1101	NA	17	33.03	28.28	27.00	64.13	10.67	47.13	21.50	15.19
MB1102	NA	19	295.57	198.29	91.22	150.83	50.90	141.14	198.22	247.67
MB1103c	fadA3	11	155.36	80.26	148.96	198.73	768.59	395.71	283.98	306.93
MB1104c	NA	18	334.36	301.21	1325.07	1443.23	294.40	91.88	151.90	245.49
MB1105	lipU	21	242.27	362.44	26.43	23.58	260.02	172.00	52.03	70.48
MB1106	cbs	27	378.80	273.34	122.13	139.99	16.57	104.24	170.17	191.73
MB1107	pra	18	170.98	41.95	24.29	7.83	124.70	135.23	1.13	20.06
MB1108	metB	18	4.44	206.59	135.82	133.40	0.00	58.85	84.81	91.26
MB1109c	greA	9	0.00	3.32	0.00	0.00	0.00	0.13	0.00	0.53
MB1110c	NA	7	0.00	0.00	0.00	0.00	191.13	0.55	1.40	0.00
MB1111	mca	13	222.98	100.50	212.51	160.17	491.32	332.06	154.53	52.60
MB1112	NA	3	0.00	0.00	0.00	0.00	0.00	0.72	0.00	180.13
MB1113	NA	26	216.84	129.76	268.81	150.43	169.09	293.85	121.31	124.15
MB1114c	NA	11	279.82	123.22	51.83	108.45	487.97	118.60	251.36	191.72
MB1115	NA	15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1116	PE_PGRS21	22	133.79	194.59	363.56	254.86	260.10	132.13	135.73	117.16
MB1116A	NA	7	163.33	537.83	409.18	369.69	54.69	465.96	581.19	665.41
MB1117	PE9	5	16.78	1.09	545.96	341.62	0.00	43.37	66.04	73.17
MB1118	PE10	4	0.00	44.82	0.00	0.71	0.00	0.60	67.52	0.00
MB1119	celA2a	2	217.38	187.43	337.37	270.87	1029.60	278.92	439.03	681.46
MB1120	celA2b	7	218.96	65.19	628.03	682.80	310.87	163.13	249.88	415.71
MB1121	PE_PGRS22	26	58.80	64.25	192.82	119.34	136.70	76.29	95.95	75.87
MB1122c	coaA	19	0.26	0.00	0.00	0.00	0.00	0.00	0.00	14.22
MB1123	glyA1	13	7.83	10.45	73.99	168.96	875.39	610.70	196.04	134.45
MB1124	desA2	12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1125	phoH2	13	105.43	75.22	103.30	154.39	0.62	94.93	30.30	38.07
MB1126	NA	19	62.30	1.14	172.94	146.52	120.47	45.62	142.73	158.19
MB1127c	NA	18	0.32	7.09	0.00	0.00	88.65	83.58	72.44	45.83
MB1128c	fum	13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1129c	glpx	13	3.96	125.16	0.86	0.29	16.43	18.37	230.00	135.92
MB1130	NA	9	22.46	38.63	0.00	23.38	0.90	149.38	59.62	215.46
MB1131c	NA	14	316.97	612.34	90.72	101.60	682.47	500.64	156.46	316.14
MB1132c	mazf3	8	106.09	281.82	595.96	543.89	0.00	310.05	328.50	289.92
MB1133c	maze3	8	616.91	179.96	287.65	312.53	44.83	184.02	462.38	108.80
MB1134	NA	11	295.79	89.39	199.51	383.61	741.48	408.02	201.49	80.43
MB1135	NA	11	295.80	419.06	1.42	71.93	305.90	81.71	90.14	214.76
MB1136c	NA	18	298.07	101.41	199.17	256.91	176.64	290.83	146.05	202.98
MB1137c	xseB	2	0.76	0.00	543.08	149.00	0.00	604.64	207.77	124.34
MB1138c	xseA	11	19.97	38.03	504.60	666.47	11.72	187.91	87.46	128.25
MB1139c	NA	9	125.00	172.94	140.96	115.73	0.90	117.46	88.12	19.13
MB1140	lytB2	14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1141c	NA	24	107.74	134.68	83.82	99.81	292.83	120.92	97.29	87.37
MB1142	NA	10	106.42	143.97	24.66	11.52	2.42	112.12	105.62	142.03
MB1143	vapb32	2	241.60	40.75	0.00	0.00	0.00	66.98	0.00	0.00
MB1144	vapc32	3	5.08	0.91	191.05	129.17	0.00	28.50	29.07	1.59
MB1145	NA	18	45.56	82.55	104.51	81.09	196.56	79.47	56.47	18.60
MB1146	NA	3	1.02	12.68	0.00	0.00	0.00	1.67	20.80	23.91
MB1147c	NA	6	119.59	54.33	108.58	121.39	210.22	433.02	315.93	174.55
MB1148	NA	3	4.00	295.18	829.41	1050.81	30.89	320.07	1114.93	879.92
MB1149c	NA	12	231.51	189.01	202.72	254.13	514.47	640.72	218.36	532.62
MB1150c	NA	3	333.76	105.03	0.00	0.00	0.00	121.15	0.00	0.00
MB1151c	NA	4	0.38	8.83	87.69	0.00	30.22	36.48	0.33	0.00
MB1152	zwf1	24	32.81	29.43	0.82	15.27	0.17	11.08	135.13	136.19
MB1153	gnd2	14	0.00	0.00	0.14	18.70	0.00	0.00	0.00	0.00
MB1154c	bpoB	9	108.20	26.26	382.16	381.48	1.79	141.98	87.96	44.37
MB1155	ephC	12	81.20	1.36	24.47	9.92	4.70	31.10	8.93	1.39
MB1156	NA	23	60.58	3.78	5.01	13.41	70.96	65.47	47.88	81.71
MB1157c	NA	10	0.17	0.54	66.82	86.45	0.00	32.64	30.78	1.43
MB1158c	ppdK	19	173.93	165.70	0.05	6.31	6.79	56.52	13.56	9.56
MB1159c	NA	29	11.73	86.17	1.57	4.14	103.25	19.24	51.93	79.65
MB1160c	NA	27	14.63	0.00	36.07	60.93	0.30	8.50	35.29	35.34
MB1161	prpD	27	0.22	5.73	96.97	30.61	157.31	6.31	51.64	45.17
MB1162	prpc	16	0.00	0.00	41.41	48.08	0.00	2.87	45.14	40.50
MB1163	NA	26	205.64	261.92	3.62	19.41	83.70	66.64	89.96	52.97
MB1164c	metE	36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1165	NA	5	1.75	0.00	183.17	206.99	0.00	34.58	188.32	23.91
MB1166c	PPE16	25	118.21	27.92	147.40	134.78	109.93	152.30	174.94	208.50
MB1167	NA	6	95.79	80.58	23.67	10.63	0.00	141.25	191.86	129.52
MB1168	NA	3	71.70	57.04	565.74	97.75	1.34	233.47	36.02	243.10
MB1169c	NA	2	1.81	0.00	25.78	41.89	0.00	12.42	105.06	475.83
MB1170c	NA	17	147.76	172.25	45.90	51.64	64.24	173.07	161.49	233.77
MB1171c	NA	13	139.04	132.26	237.40	276.26	632.36	332.04	111.12	119.74
MB1172	NA	11	87.42	111.37	0.00	0.00	112.47	81.63	139.03	30.43
MB1173c	echA11	14	140.96	574.12	67.40	37.13	387.43	325.09	301.50	293.42
MB1174c	echA10	8	91.17	348.03	29.95	52.60	518.33	279.19	246.41	189.79
MB1175	mcr	15	326.76	539.65	363.10	310.07	137.28	204.62	405.44	275.93
MB1176	NA	11	153.41	52.60	110.18	117.28	75.10	125.52	348.07	273.89
MB1177	mmpL13	35	428.19	356.69	379.71	342.49	1077.21	271.04	256.94	348.69
MB1178	NA	9	301.98	112.88	444.22	340.11	127.61	185.28	382.44	476.63
MB1179c	NA	23	320.58	137.00	217.20	200.31	112.13	153.81	125.26	130.26
MB1180	NA	6	84.92	122.24	231.82	205.97	16.79	88.91	34.86	92.85
MB1181	NA	12	236.29	285.89	178.80	102.59	24.85	118.90	327.27	360.86
MB1182c	NA	9	706.29	726.77	152.92	142.82	5.82	162.20	489.31	464.67
MB1183	NA	5	58.46	141.79	307.40	172.14	0.00	232.16	220.23	83.21
MB1184c	omt	20	204.77	213.23	317.31	338.85	55.41	291.13	238.77	292.43
MB1185c	NA	16	119.81	293.87	333.49	276.59	62.97	217.44	188.31	122.99
MB1186	NA	11	154.14	265.71	148.55	166.62	170.35	278.98	257.07	69.78
MB1186A	NA	1	0.00	2.72	0.00	0.00	0.00	370.14	90.96	2.39
MB1187	NA	12	227.84	171.58	260.76	171.38	100.74	211.81	371.51	286.53
MB1188c	NA	8	52.84	0.00	0.00	0.00	1.01	79.28	13.32	0.30
MB1189c	NA	11	93.83	71.37	51.65	28.39	1.10	74.98	43.40	12.17
MB1190	pime	28	119.65	79.26	20.02	16.29	220.77	49.18	127.88	140.90
MB1191c	NA	13	65.68	174.89	47.78	4.10	73.78	320.34	33.29	87.00
MB1192	mutT2	4	241.88	33.28	41.70	60.22	0.00	0.42	0.00	33.48
MB1193	narG	75	51.92	107.82	56.57	51.92	106.60	109.55	101.08	69.53
MB1194	narH	35	78.02	75.98	18.98	16.97	118.24	144.22	94.97	66.20
MB1195	narJ	15	139.39	263.48	99.06	149.48	23.37	249.54	149.94	163.39
MB1196	narI	18	208.30	258.05	38.22	133.45	87.31	97.73	115.68	54.46
MB1197	typA	16	452.25	243.28	563.43	412.86	106.03	257.90	449.52	493.46
MB1198	lpqW	23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1199c	NA	9	4.85	82.70	0.00	22.22	145.52	89.58	63.13	170.30
MB1200c	PPE17b	7	8.34	109.82	70.76	174.92	18.42	150.99	143.77	54.31
MB1201c	PPE17a	9	486.12	194.97	35.55	66.75	838.19	159.73	214.06	220.51
MB1202c	lipx	3	746.02	415.60	639.37	598.56	995.35	62.01	271.14	628.06
MB1203	mshB	11	156.55	145.69	16.77	32.46	301.13	162.21	136.72	77.82
MB1204	NA	6	135.16	560.02	2.11	0.00	245.82	107.70	179.95	99.63
MB1205c	PE12	15	122.74	152.84	0.61	28.82	274.83	319.34	39.42	12.59
MB1206	fbiC	43	191.83	253.50	151.48	148.99	23.52	77.68	180.54	175.33
MB1207c	tb8.4	8	818.27	435.97	558.94	606.01	380.81	357.06	800.53	430.40
MB1208c	fadH	28	126.45	110.40	133.51	150.43	27.92	161.81	136.57	114.94
MB1209c	NA	15	133.55	208.61	155.50	141.17	70.92	208.84	65.83	49.73
MB1210	fdxC	7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB1211	NA	20	324.08	63.15	49.56	42.08	328.63	205.77	61.83	42.32
MB1212c	NA	41	132.66	211.81	64.12	86.22	140.75	139.76	97.25	65.43
MB1213	pks3	96	85.90	103.05	108.10	151.26	93.40	54.03	21.62	45.78
MB1214	papA3	40	50.79	89.03	9.49	3.95	24.88	46.77	134.87	116.81
MB1215	mmpL10	52	59.92	228.07	50.16	63.28	1.55	42.46	50.38	49.98
MB1216c	NA	22	190.87	154.71	9.24	3.38	0.00	28.99	0.39	1.52
MB1217c	fadD21	32	12.22	0.85	0.00	0.00	239.90	76.39	123.13	72.18
MB1218c	NA	18	55.02	112.58	0.00	0.00	28.66	22.77	51.19	54.73
MB1219	rocA	24	77.12	23.09	0.00	0.00	0.00	10.25	41.97	44.14
MB1220	NA	21	64.74	249.64	85.61	17.86	1.54	11.55	6.02	14.23
MB1221	sigI	8	26.12	3.40	0.00	1.90	424.64	141.10	82.74	1.79
MB1222	NA	9	367.00	123.14	4.49	17.46	34.48	43.89	59.35	6.91
